"","male","female","",""
"","","","",""
"ageCat1","0.416518223061534","0","relative.cycle.time",""
"ageCat2","1.82380870646822","0.844592579419345","",""
"ageCat3","0.320715015655282","1","",""
"ageCat4","0.274044246986419","0.234416273414042","",""
"ageCat5","0.49786895711695","0.11682572076673","",""
"ageCat6","0.144184821739315","0","",""
"ageCat7","0.276751873669418","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00402848269287","0","relative.walk.speed",""
"ageCat2","1.00066192068944","1.0000604298238","",""
"ageCat3","0.998281610380119","1","",""
"ageCat4","0.99890453525734","0.998731913412136","",""
"ageCat5","0.999970277387492","0.999537872077774","",""
"ageCat6","0.999358582773366","1.00172316535252","",""
"ageCat7","0.999688295271807","0.999420428096887","",""
"ageCat8","0.99972344534466","1.00106251897588","",""
"","","","",""
"ageCat1","0.999175015511163","0","relative.cycle.speed",""
